Дата,Время,Тип события,Температура детали,Температура в камере,Температура диссоциатора,Давление в камере,Расход азота,Расход аммиака,Расход аргона
27.06.2018,11:11:15,,36.7487,0.0,53.68498,0.005000001,0.005000001,0.005500001,0.009000001
27.06.2018,11:11:17,,36.69414,0.0,53.68498,0.005000001,0.004500001,0.005000001,0.0085
27.06.2018,11:11:19,,36.69414,0.0,53.68498,0.005500001,0.0065,0.0065,0.009000001
27.06.2018,11:11:20,,36.69414,0.0,53.68498,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:11:22,,36.58501,0.0,53.74691,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:11:24,,36.58501,0.0,53.74691,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:11:26,,36.46796,0.0,53.74691,0.005500001,0.006,0.0065,0.009000001
27.06.2018,11:11:27,,36.46796,0.0,53.74691,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:11:29,,36.46796,0.0,53.74691,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:11:31,,36.46796,0.0,53.74691,0.005500001,0.005000001,0.005500001,0.009000001
27.06.2018,11:11:33,,36.46796,0.0,53.74691,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:11:35,,36.52253,1000.0,53.74691,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:11:36,,36.52253,1000.0,53.74691,0.005000001,0.004500001,0.005000001,0.0085
27.06.2018,11:11:38,,37.17719,1000.0,53.74691,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:11:40,,37.17719,1000.0,53.68498,0.006,0.005500001,0.006,0.009000001
27.06.2018,11:11:42,,37.17719,1000.0,53.68498,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:11:44,,38.49352,758.0,53.62306,0.005500001,0.005500001,0.0065,0.009500001
27.06.2018,11:11:45,,38.49352,758.0,53.62306,0.005000001,0.005000001,0.005000001,0.0085
