Дата,Время,Тип события,Температура детали,Температура в камере,Температура диссоциатора,Давление в камере,Расход азота,Расход аммиака,Расход аргона
22.06.2018,13:14:35,,370.3852,0.7855465,661.3944,0.924,0.005000001,0.0035,0.007500001
22.06.2018,13:14:37,,370.3852,0.7855465,661.3944,0.9225,0.005000001,0.0035,0.0065
22.06.2018,13:14:38,,370.3852,0.7855465,661.3944,0.9250001,0.006,0.004500001,0.008000001
22.06.2018,13:14:40,,370.3852,0.7855465,661.3944,0.923,0.005000001,0.0035,0.0065
22.06.2018,13:14:42,,370.3852,0.7855465,661.3944,0.923,0.005000001,0.003,0.007
22.06.2018,13:14:44,,370.4566,0.7855465,661.3944,0.923,0.005000001,0.0035,0.0065
22.06.2018,13:14:46,,370.4566,0.7855465,661.4301,0.923,0.005000001,0.0035,0.0065
22.06.2018,13:14:47,,370.4566,0.7855465,661.4301,0.923,0.005000001,0.0035,0.007
22.06.2018,13:14:49,,370.4566,0.7855465,661.4301,0.923,0.005000001,0.0035,0.0065
22.06.2018,13:14:51,,370.4566,0.7855465,661.4301,0.923,0.005000001,0.0035,0.007
22.06.2018,13:14:53,,370.4566,0.7855465,661.4301,0.924,0.005000001,0.004,0.007
22.06.2018,13:14:55,,370.4566,0.7855465,661.4301,0.9245,0.005000001,0.0035,0.007
22.06.2018,13:14:57,,370.4566,0.7855465,661.4301,0.9250001,0.006,0.004500001,0.0085
22.06.2018,13:14:58,,370.4209,0.7855465,661.3944,0.923,0.005000001,0.0035,0.0065
22.06.2018,13:15:00,,370.4209,0.7855465,661.3944,0.9255,0.0065,0.005500001,0.009000001
22.06.2018,13:15:02,,370.4209,0.7855465,661.3944,0.9255,0.0065,0.005000001,0.009000001
22.06.2018,13:15:04,,370.4209,0.7855465,661.3944,0.9250001,0.0065,0.005000001,0.009000001
22.06.2018,13:15:06,,370.4209,0.7855465,661.3944,0.923,0.005000001,0.0035,0.0065
22.06.2018,13:15:07,,370.4209,0.7855465,661.3944,0.924,0.005000001,0.0035,0.007
22.06.2018,13:15:09,,370.4209,0.7855465,661.4658,0.923,0.005000001,0.004,0.007
22.06.2018,13:15:11,,445.3692,0.7855465,661.4658,0.9245,0.006,0.005000001,0.0085
22.06.2018,13:15:13,,445.3692,0.7855465,661.4301,0.9255,0.0065,0.006,0.009000001
22.06.2018,13:15:15,,467.6501,0.7855465,661.4301,0.923,0.005000001,0.0035,0.007
22.06.2018,13:15:16,,467.6501,0.7855465,661.4301,0.9245,0.005000001,0.004,0.008000001
22.06.2018,13:15:18,,467.6501,0.7855465,661.3944,0.9245,0.005500001,0.004500001,0.007500001
22.06.2018,13:15:20,,467.6501,0.7855465,661.3944,0.924,0.005500001,0.004500001,0.007500001
22.06.2018,13:15:22,,467.6501,0.7855465,661.4301,0.9245,0.005500001,0.005000001,0.008000001
22.06.2018,13:15:22,Обрыв в цепи термопары на изделиях,467.6501,0.7855465,661.4301,0.9245,0.005500001,0.005000001,0.008000001
22.06.2018,13:15:22,Обрыв в цепи термопары в диссоциаторе,467.6501,0.7855465,661.4301,0.9245,0.005500001,0.005000001,0.008000001
22.06.2018,13:15:22,Отключен нагрев камеры,467.6501,0.7855465,661.4301,0.9245,0.005500001,0.005000001,0.008000001
22.06.2018,13:15:22,Отключен нагрев диссоциатора,467.6501,0.7855465,661.4301,0.9245,0.005500001,0.005000001,0.008000001
22.06.2018,13:15:22,Отключен разряд,467.6501,0.7855465,661.4301,0.9245,0.005500001,0.005000001,0.008000001
22.06.2018,13:15:22,Закрыт клапан напуска аммиака в диссоциатор,467.6501,0.7855465,661.4301,0.9245,0.005500001,0.005000001,0.008000001
22.06.2018,13:15:24,,467.6501,0.7855465,661.4301,0.9245,0.005500001,0.005000001,0.008000001
22.06.2018,13:15:25,Включен нагрев камеры,467.6858,0.7855465,661.5016,0.9245,0.005500001,0.005000001,0.008000001
22.06.2018,13:15:25,Включен нагрев диссоциатора,467.6858,0.7855465,661.5016,0.9245,0.005500001,0.005000001,0.008000001
22.06.2018,13:15:25,Включен разряд,467.6858,0.7855465,661.5016,0.9245,0.005500001,0.005000001,0.008000001
22.06.2018,13:15:25,,467.7216,0.7855465,661.5016,0.9245,0.005500001,0.005000001,0.008000001
22.06.2018,13:15:27,,467.7216,0.7855465,661.5016,0.9250001,0.0065,0.005000001,0.0085
22.06.2018,13:15:29,,467.7216,0.7855465,661.4301,0.9265,0.008000001,0.0065,0.010500001
22.06.2018,13:15:31,,467.6858,0.7855465,661.4301,0.9265,0.0085,0.007,0.010500001
22.06.2018,13:15:33,,467.6858,0.7855465,661.3944,0.9245,0.0065,0.005000001,0.0085
22.06.2018,13:15:34,,467.6858,0.7855465,661.3944,0.9250001,0.006,0.005000001,0.008000001
22.06.2018,13:15:36,,467.6858,0.7855465,661.3944,0.9250001,0.0065,0.005000001,0.009000001
22.06.2018,13:15:37,Несоответствие сигнала клапана напуска аммиака в диссоциатор: ,467.6501,0.7855465,661.3944,0.9255,0.007,0.005500001,0.009000001
22.06.2018,13:15:38,,467.6501,0.7855465,661.3944,0.9250001,0.0065,0.005000001,0.009000001
22.06.2018,13:15:40,,467.6501,0.7855465,661.3944,0.9250001,0.0065,0.005000001,0.0085
22.06.2018,13:15:42,,467.6501,0.7855465,661.3944,0.9255,0.007,0.006,0.009000001
22.06.2018,13:15:42,Закрыт клапан напуска аммиака в камеру,467.6501,0.7855465,661.3944,0.9250001,0.0065,0.005000001,0.0085
22.06.2018,13:15:42,Закрыт клапан напуска аргона в камеру,467.6501,0.7855465,661.3944,0.9250001,0.0065,0.005000001,0.0085
22.06.2018,13:15:43,,467.6501,0.7855465,661.3944,0.9265,0.008000001,0.006,0.009500001
22.06.2018,13:15:45,,468.2214,0.7855465,661.6801,0.9250001,0.0065,0.005000001,0.009000001
22.06.2018,13:15:45,Отключен разряд,468.2214,0.7855465,661.6801,0.9250001,0.0065,0.005000001,0.009000001
22.06.2018,13:15:47,,468.2214,0.7855465,661.6801,0.9250001,0.0065,0.005500001,0.009000001
22.06.2018,13:15:48,Отключен нагрев камеры,468.2214,0.7855465,662.1086,0.9255,0.0065,0.005500001,0.009000001
22.06.2018,13:15:49,,468.3643,0.7855465,662.1086,0.9255,0.0065,0.005500001,0.009000001
22.06.2018,13:15:50,Отключен нагрев диссоциатора,468.3643,0.7855465,662.1086,0.9250001,0.0065,0.005500001,0.009000001
22.06.2018,13:15:51,,468.3643,0.7855465,662.1086,0.9260001,0.0065,0.005500001,0.009500001
22.06.2018,13:15:51,Закрыт клапан откачки камеры Ду25,468.3643,0.7855465,662.1086,0.9260001,0.0065,0.005500001,0.009500001
22.06.2018,13:15:52,Отключен насос,468.3643,0.7855465,662.7513,0.9260001,0.0065,0.005000001,0.0085
22.06.2018,13:15:52,,468.3643,0.7855465,662.7513,0.9255,0.0065,0.005000001,0.0085
22.06.2018,13:15:53,Открыт клапан напуска воздуха в насос,468.8285,0.7855465,662.7513,0.9255,0.0065,0.005000001,0.0085
22.06.2018,13:15:54,,468.8285,0.7855465,662.7513,0.9260001,0.0065,0.005000001,0.009000001
22.06.2018,13:15:56,,468.8285,0.7855465,662.9655,0.9255,0.0065,0.005000001,0.008000001
22.06.2018,13:15:58,,468.8642,0.7855465,662.9655,0.9255,0.0065,0.005000001,0.0085
22.06.2018,13:16:00,,468.8642,0.7855465,663.0012,0.9255,0.0065,0.004500001,0.008000001
22.06.2018,13:16:01,,468.8642,0.7855465,663.0012,0.9265,0.007500001,0.006,0.009500001
22.06.2018,13:16:03,,468.8642,0.7855465,663.0012,0.9255,0.0065,0.005000001,0.0085
22.06.2018,13:16:05,,468.8642,0.7855465,663.037,0.9250001,0.0065,0.005000001,0.0085
22.06.2018,13:16:07,,468.8642,0.7855465,663.037,0.9255,0.0065,0.004500001,0.0085
22.06.2018,13:16:09,,468.8642,0.7855465,663.037,0.9255,0.006,0.005000001,0.0085
22.06.2018,13:16:10,,468.8642,0.7855465,663.037,0.9255,0.0065,0.005000001,0.0085
22.06.2018,13:16:12,,468.8642,0.7855465,663.037,0.9250001,0.006,0.005000001,0.0085
22.06.2018,13:16:13,Программа завершена,468.8642,0.7855465,663.037,0.9255,0.0065,0.005000001,0.009000001
22.06.2018,13:16:13,Закрыт клапан напуска воздуха в насос,468.8642,0.7855465,663.037,0.9255,0.0065,0.005000001,0.009000001
22.06.2018,13:16:14,,468.8642,0.7855465,663.037,0.927,0.0085,0.0065,0.010500001
22.06.2018,13:16:16,,468.8642,0.7855465,663.4654,0.9255,0.0065,0.005500001,0.009000001
22.06.2018,13:16:18,,469.1855,0.7855465,663.4654,0.9260001,0.007500001,0.0065,0.010000001
22.06.2018,13:16:19,,469.1855,0.7855465,663.4654,0.9245,0.0065,0.005000001,0.0085
